"Usuário","ID da OBRA","Nome da Obra","Comentário","ID das Incongruências"
"TDP2018","31275","Construção de Unidade Escolar, com 4 salas de aula, no Assentamento Carneiro",NA,"7"
"TDP2018","31577","Construção de Escola de Campo",NA,"11"
"TDP2018","31590","Proinf.C-MI-bairro Triângulo",NA,"10"
"TDP2018","31738","Construção de creche com projeto próprio (tipo A)",NA,"9;7"
"TDP2018","31905","Centro do Primo",NA,"7"
"TDP2018","31907","BAIRRO BONSUCESSO",NA,"9;7"
"TDP2018","31965","estrada principal do Distrito tropical Flores",NA,"7"
"TDP2018","32657","PAC 2 - CRECHE/PRÉ-ESCOLA  002 - Alto Alegre do Pindaré - MA",NA,"9"
"TDP2018","1001191","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"7"
"TDP2018","1001192","MARACANANZINHO",NA,"11;7"
"TDP2018","1001221","PAC 2 - CRECHE/PRÉ-ESCOLA  001 - Taquari - RS",NA,"9;7"
"TDP2018","1001479","PAC 2 - CRECHE/PRÉ-ESCOLA  001 - Paraibano - MA",NA,"9;7"
"TDP2018","1001493","CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL DE PLATAFORMA",NA,"11"
"TDP2018","1001585","C.E.I Jardim Eldorado",NA,"7"
"TDP2018","1001602","CRECHE CIDADE NOVA",NA,"9"
"TDP2018","1001607","Escola de Educação Infantil Bairro Giusti - Sananduva - RS",NA,"10"
"TDP2018","1001741","PAC 2 - CRECHE/PRÉ-ESCOLA  001 - Guajeru - BA",NA,"9"
"TDP2018","1001742","PAC 2 - CRECHE/PRÉ-ESCOLA  001 - Iguaí - BA",NA,"9;7"
"TDP2018","1001743","DISTRITO DE FEDEGOSOS",NA,"7"
"TDP2018","1001746","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"7"
"TDP2018","1001749","CRECHE MENINOS DO ICÓ - Icó - CE",NA,"9;7"
"TDP2018","1001752","VILA NONATO-PAC 2 - CRECHE/PRÉ-ESCOLA  002",NA,"9;7"
"TDP2018","1001757","CRECHE JOSELANDIA",NA,"10;7"
"TDP2018","1001761","PAC 2 - CRECHE/PRÉ-ESCOLA  002",NA,"9;7"
"TDP2018","1001764","PAC 2 - CRECHE/PRÉ-ESCOLA  001- NOVA ESPERANÇA",NA,"7"
"TDP2018","1001784","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"7"
"TDP2018","1001794","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"7"
"TDP2018","1001801","PAC 2 - CRECHE/PRÉ-ESCOLA  001 - Portão - RS",NA,"9"
"TDP2018","1001802","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"10"
"TDP2018","1001814","PAC 2 - CRECHE/PRÉ-ESCOLA  002",NA,"10"
"TDP2018","1001848","PAC 2 - CRECHE/PRÉ-ESCOLA  004",NA,"7"
"TDP2018","1001849","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"7"
"TDP2018","1001850","CRECHE DA CERÂMICA",NA,"10"
"TDP2018","1001851","CENTRO DE EDUCAÇÃO INFANTIL JAIRO BORNELLI",NA,"7"
"TDP2018","1001853","Centro Municipal de Ativ. Educucacional II- CEMAE  II",NA,"7"
"TDP2018","1001861","PAC 2 - CRECHE/PRÉ-ESCOLA  001 - Santo Ângelo - RS",NA,"10;7"
"TDP2018","1001863","PAC 2 - CRECHE/PRÉ-ESCOLA  003 - Cocal - PI",NA,"9;7"
"TDP2018","1001864","PAC 2 - CRECHE/PRÉ-ESCOLA  001 - Tramandaí - RS",NA,"9;7"
"TDP2018","1001867","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"7"
"TDP2018","1001874","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"7"
"TDP2018","1001897","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"9;7"
"TDP2018","1001918","PAC2 - CRECHE/PRÉ-ESCOLA - PARQUE MAIRA - Pinheiral - RJ",NA,"9;7"
"TDP2018","1001925","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"9;7"
"TDP2018","1001932","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"9;7"
"TDP2018","1001937","Creche dos Bairros Ouro Verde e Primavera - Barra do Choça - BA",NA,"9;7"
"TDP2018","1001938","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"9"
"TDP2018","1001939","Colônia - Eunápolis - BA",NA,"9;7"
"TDP2018","1001940","Creche de Guaratinga - Guaratinga - BA",NA,"9"
"TDP2018","1001948","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"7"
"TDP2018","1001970","PAC 2 - CRECHE/PRÉ-ESCOLA  002",NA,"7"
"TDP2018","1001971","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"7"
"TDP2018","1001974","PAC 2 - CRECHE/PRÉ-ESCOLA  001 - Alto Araguaia - MT",NA,"9;7"
"TDP2018","1001975","Escola infantil do Flamboyan",NA,"9"
"TDP2018","1001976","PAC 2 - CRECHE/PRÉ-ESCOLA  002",NA,"10"
"TDP2018","1001981","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"9;7"
"TDP2018","1001987","PAC 2 - CRECHE/PRÉ-ESCOLA  002 - Barra - BA",NA,"9;7"
"TDP2018","1001993","PAC 2 - CRECHE/PRÉ-ESCOLA  001 - Buritirama - BA",NA,"10;7"
"TDP2018","1001996","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"7"
"TDP2018","1002001","Jardim das Aroeiras",NA,"7"
"TDP2018","1002002","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"9"
"TDP2018","1002007","PAC 2 - CRECHE/PRÉ-ESCOLA  001 - Castro Alves - BA",NA,"9"
"TDP2018","1002012","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"7"
"TDP2018","1002020","PAC 2 - CRECHE/PRÉ-ESCOLA  002",NA,"7"
"TDP2018","1002022","PAC 2 - CRECHE/PRÉ-ESCOLA  001 - Planalto - BA",NA,"9;7"
"TDP2018","1002023","PAC 2 - CRECHE/PRÉ-ESCOLA  002",NA,"7"
"TDP2018","1002024","Escola de Educação Infantil",NA,"9"
"TDP2018","1002373","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"7"
"TDP2018","1002376","CRECHE SEDE DO MUNICÍPIO",NA,"7"
"TDP2018","1002379","PAC 2 - CRECHE/PRÉ-ESCOLA  001 - Limoeiro de Anadia - AL",NA,"9;7"
"TDP2018","1002385","Terreno Público - creche escolar - Sede - Cristópolis - BA",NA,"9"
"TDP2018","1002396","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"7"
"TDP2018","1002402","CRECHE MUNICIPAL TERRA NOVA - Terra Nova - BA",NA,"9"
"TDP2018","1002403","CRECHE 004 - CIDADE STA JULIA",NA,"7"
"TDP2018","1002404","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"9;7"
"TDP2018","1002414","PAC 2 - CRECHE/PRÉ-ESCOLA FOMENTO",NA,"7"
"TDP2018","1002417","PAC 2 Proinfäncia B",NA,"9"
"TDP2018","1002609","SÃO LUCAS",NA,"10"
"TDP2018","1002789","Escola Municipal de Educação Infantil Padre Gildo - Carazinho - RS",NA,"9"
"TDP2018","1002792","CRECHE",NA,"10"
"TDP2018","1002794","Clócio Beltrão",NA,"7"
"TDP2018","1002819","Apinajé - São João do Araguaia - PA",NA,"7"
"TDP2018","1002826","CRUZEIRO ST BÁRBARA - São Luís - MA",NA,"9;7"
"TDP2018","1002875","Escola M.E.F. Santa Ana - Gado Bravo - PB",NA,"7"
"TDP2018","1002881","Escola do Ensino fundamental - Lago Verde - MA",NA,"9;7"
"TDP2018","1002897","SERRA VELHA - Fátima - BA",NA,"9;7"
"TDP2018","1002900","Escola Manoel Gonçalves de Moraes - Itaquitinga - PE",NA,"9;7"
"TDP2018","1002903","EM SAO RAIMUNDO - Montes Altos - MA",NA,"9"
"TDP2018","1002904","JARDIM SAVÓIA - Ilhéus - BA",NA,"9"
"TDP2018","1002905","Escola Municipal do Assentamento Cascavel - Alvorada do Gurguéia - PI",NA,"7"
"TDP2018","1002912","ESCOLA DE PALMIRA - Itaju do Colônia - BA",NA,"7"
"TDP2018","1002914","Terreno Público da Pref de Jeremoabo - Jeremoabo - BA",NA,"9;7"
"TDP2018","1002918","NOVA ESCOLA MODERNA DONA CAROLINA - Jurema - PI",NA,"9;7"
"TDP2018","1002920","Comunidade Remanecente Tomé Nunes - Malhada - BA",NA,"7"
"TDP2018","1002923","ESCOLA MUNICIPAL HERMINIA LOPES - Itambacuri - MG",NA,"7"
"TDP2018","1002929","UNIDADE ESCOLAR MUNICIPAL DO POVOADO AROEIRA - Monsenhor Hipólito - PI",NA,"9;7"
"TDP2018","1002932","Casa Nova - Patis - MG",NA,"9"
"TDP2018","1002970","CASA NOVA - Novo Triunfo - BA",NA,"7"
"TDP2018","1002986","BONDÉ - Camocim de São Félix - PE",NA,"9"
"TDP2018","1002999","ESCOLA DA PAINEIRA - Pilar do Sul - SP",NA,"11"
"TDP2018","1003001","Escola Enalco - Ipixuna do Pará - PA",NA,"9;7"
"TDP2018","1003004","CAMUIM - Melgaço - PA",NA,"7"
"TDP2018","1003015","EMEF CHAPEUZINHO VERMELHO - Cachoeira do Arari - PA",NA,"9"
"TDP2018","1003023","Escola de Ensino Fundamental e Infantil Magalhaes Barata - Ponta de Pedras - PA",NA,"9;7"
"TDP2018","1003024","Terreno Boa Vista - Quatipuru - PA",NA,"9;7"
"TDP2018","1003025","Escola Deus é Por Nós - Santa Cruz do Arari - PA",NA,"9"
"TDP2018","1003040","EM ALTO ALEGRE - Magalhães de Almeida - MA",NA,"9"
"TDP2018","1003065","UNIDADE ESCOLAR DO BAIRRO ESCURIDÃO - Cabeceiras do Piauí - PI",NA,"7"
"TDP2018","1003071","BAIRRO BELA VISTA - Regeneração - PI",NA,"9;7"
"TDP2018","1003072","RUA ULISSES PEREIRA - São Félix do Piauí - PI",NA,"9;7"
"TDP2018","1003073","Alto da Cruz - São Pedro do Piauí - PI",NA,"7"
"TDP2018","1003074","Escola Municipal Nossa Senhora do Perpétuo Socorro - Adrianópolis - PR",NA,"7"
"TDP2018","1003087","E. M. VILA NETO CARVALHO - Magalhães de Almeida - MA",NA,"9"
"TDP2018","1003128","ESCOLA NOVA MUCUGÊ - Mucugê - BA",NA,"9"
"TDP2018","1003142","ROGÉRIO GOMES - Paraúna - GO",NA,"7"
"TDP2018","1003148","Escola Manoel Garcia de Paiva - Belterra - PA",NA,"9;7"
"TDP2018","1003150","EMEF MARECHAL RONDOM - Medicilândia - PA",NA,"9"
"TDP2018","1003676","Escola Proinfância Bairro São João",NA,"7"
"TDP2018","1003695","CRECHE PROINFÂNCIA TIPO ",NA,"10"
"TDP2018","1003706","Creche Lombão",NA,"7"
"TDP2018","1003708","PAC 2 - CRECHE/PRÉ-ESCOLA  003",NA,"9;7"
"TDP2018","1003777","PAC 2 - CRECHE/PRÉ-ESCOLA  002",NA,"7"
"TDP2018","1003780","PAC 2 - CRECHE/PRÉ-ESCOLA ALTO DO JUCÁ",NA,"7"
"TDP2018","1003789","PAC 2 - CRECHE/PRÉ-ESCOLA AVENIDA FRANCISCO DIAS - Gonçalves Dias - MA",NA,"7"
"TDP2018","1003792","CRECHE ALEXANDRA TAVARES",NA,"10"
"TDP2018","1003795","Centro de Educação Infantil",NA,"7"
"TDP2018","1003800","Creche das Cavalhadas",NA,"7"
"TDP2018","1003820","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"7"
"TDP2018","1003824","Creche do Conjunto Jorge Alberto - Nossa Senhora das Dores - SE",NA,"9"
"TDP2018","1003888","JARDIM DO ENTORNO I",NA,"10"
"TDP2018","1003889","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"7"
"TDP2018","1003896","PAC 2 - CRECHE/PRÉ-ESCOLA  001 - São Miguel Arcanjo - SP",NA,"9;7"
"TDP2018","1004052","EMENDA PARLAMENTAR 36800004 - Escola de Educação Infantil Tipo C",NA,"10"
"TDP2018","1004065","EMENDA PARLAMENTAR 28560003 - Terreno UEI Encano Baixo",NA,"9"
"TDP2018","1004072","EMENDA PARLAMENTAR 28560003 - CRECHE RIBEIRÃO AREIA",NA,"9"
"TDP2018","1004075","EMENDA PARLAMENTAR 34080002 - CRECHE  COROACI",NA,"11"
"TDP2018","1004082","EMENDA PARLAMENTAR 27560002 - Sitio Estiva - Araújos - MG",NA,"11"
"TDP2018","1004248","Encantado de Cima - Bernardo do Mearim - MA",NA,"7"
"TDP2018","1004258","Construção de Escola Sítio Aroeira Ferrada - Saboeiro - CE",NA,"7"
"TDP2018","1004267","EMENDA PARLAMENTAR 26950003 - Santa Rita - MA",NA,"8"
"TDP2018","1004286","FREXEIRA",NA,"7"
"TDP2018","1004298","EMENDA PARLAMENTAR 27890003",NA,"11"
"TDP2018","1004314","Escola Indigena Luzia Correa das Neves - Autazes - AM",NA,"10"
"TDP2018","1004318","ESCOLA INFANTIL NOSSA SENHORA DA PIEDADE",NA,"9"
"TDP2018","1004319","Sitio Quissamã - Quissamã - RJ",NA,"10;7"
"TDP2018","1004327","PROJETO 2 CONVENCIONAL",NA,"7"
"TDP2018","1004466","CEMEI BAIRRO BOM JESUS",NA,"10"
"TDP2018","1004498","Bom Lugar - Nova Iorque - MA",NA,"9;7"
"TDP2018","1004506","Nazaré - São Domingos do Araguaia - PA",NA,"9;7"
"TDP2018","1004507","Vila Nova - São João da Ponta - PA",NA,"9;7"
"TDP2018","1004627","PAC 2 - CRECHE/PRÉ-ESCOLA  001 - Coité do Nóia - AL",NA,"10"
"TDP2018","1004643","LOTEAMENTO JARDIM AMÉRICA - Capão do Leão - RS",NA,"9;7"
"TDP2018","1004646","Proinfancia Altamira do Paraná - Altamira do Paraná - PR",NA,"11"
"TDP2018","1004659","Super Creche Lote 44-F/36-G-A-REM/44-F/36-G-A-2-A/1",NA,"9;7"
"TDP2018","1004660","HERDEIROS DE HELENA MARIA DA COSTA",NA,"9;7"
"TDP2018","1004664","CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL IRMÃ JOSEANE",NA,"9"
"TDP2018","1004683"," EMEI Carlos Salzano Viera da Cunha",NA,"7"
"TDP2018","1004684"," Emei Darci Ribeiro",NA,"7"
"TDP2018","1004796","EMENDA PARLAMENTAR 27730011 - Fundão - ES",NA,"11;8"
"TDP2018","1004841","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"7"
"TDP2018","1004846","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"7"
"TDP2018","1004847","PAC 2 - CRECHE/PRÉ-ESCOLA   - Vila Lobos - Crato - CE",NA,"7"
"TDP2018","1004848","PAC 2 - CRECHE/PRÉ-ESCOLA MCMV  002",NA,"9;7"
"TDP2018","1004852","CRECHE SÃO LUIZ - Pacatuba - CE",NA,"9"
"TDP2018","1004853","PAC 2 - CRECHE/PRÉ-ESCOLA - Vila Ramalho",NA,"9;7"
"TDP2018","1004907","PAC 2 - CRECHE/PRÉ-ESCOLA  001 - Chã Grande - PE",NA,"9"
"TDP2018","1004909","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"9"
"TDP2018","1004918","PAC 2 - CRECHE/PRÉ-ESCOLA  003 - Patos - PB",NA,"7"
"TDP2018","1004954","PAC 2 - CRECHE/PRÉ-ESCOLA ALVORADA - Pacatuba - CE",NA,"9"
"TDP2018","1004957","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"9"
"TDP2018","1004958","ESCOLA MUNICIPAL SAGRADO CORAÇÃO DE JESUS",NA,"9;7"
"TDP2018","1004963","PAC 2 - CRECHE/PRÉ-ESCOLA  008",NA,"7"
"TDP2018","1004965","Santa Rita",NA,"9;7"
"TDP2018","1005154","CRECHE ESCOLA DO BAIRRO A C M",NA,"7"
"TDP2018","1005155","PAC 2 - CRECHE/PRÉ-ESCOLA  001 - Mortugaba - BA",NA,"9"
"TDP2018","1005156","PAC 2 - CRECHE/PRÉ-ESCOLA  001 - Uruçuca - BA",NA,"9;7"
"TDP2018","1005159","CRECHE NOVA CONQUISTA",NA,"7"
"TDP2018","1005183","PROINFANCIA SPINELLI - Bom Jesus - RS",NA,"9;7"
"TDP2018","1005184","Escola Proinfância B - Seleção 2014",NA,"9"
"TDP2018","1005287","E.E.I. DISTRITO CAÇIMBAS",NA,"9"
"TDP2018","1005289","EMEI Parque do Sol - Passo Fundo - RS",NA,"10"
"TDP2018","1005303","Creche dos Arquipélagos",NA,"7"
"TDP2018","1005461","Proinfância Jardim São Rafael",NA,"7"
"TDP2018","1005526","Centro de Educação Infantil Jardim Victória",NA,"7"
"TDP2018","1005554","Escola Proinfância B - Agudo - RS",NA,"9;7"
"TDP2018","1005573","CRECHE SORRISO",NA,"10"
"TDP2018","1005591","EMEI XANGRI LÁ ",NA,"9"
"TDP2018","1005649","Âncora",NA,"10;7"
"TDP2018","1005656","BAIRRO NOVO - Itupiranga - PA",NA,"7"
"TDP2018","1005657","PAC 2 - CRECHE/PRÉ-ESCOLA  003 - Parauapebas - PA",NA,"10"
"TDP2018","1005683","Escola Infantil de Baixa Grande",NA,"7"
"TDP2018","1005697","Centro de Educação Infantil",NA,"10"
"TDP2018","1005698","PREFEITURA MUNICIPAL DE CACOAL",NA,"9"
"TDP2018","1005699","Emenda Parlamentar 29130001 - Rio Branco/AC - Rio Branco - AC",NA,"11;8"
"TDP2018","1005793","CRECHE MUNICIPAL CRIANÇA É VIDA - Condeúba - BA",NA,"9;7"
"TDP2018","1005806","Creche do Bairro Nova Carolina",NA,"10"
"TDP2018","1005815","LOTEAMENTO NOVO HORIZONTE",NA,"7"
"TDP2018","1005845","Escola Jatobá - Beberibe - CE",NA,"9"
"TDP2018","1005848","Terreno Bairro Niterói - São Domingos do Norte - ES",NA,"10"
"TDP2018","1005850","Escola Municipal Hermenegildo Pereira Machado - Aragoiânia - GO",NA,"7"
"TDP2018","1005866","SÃO JOÃO DA FORTALEZA - Brás Pires - MG",NA,"7"
"TDP2018","1005898","7-Centro - Pimenteiras - PI",NA,"9;7"
"TDP2018","1005925","EBM SÃO FRANCISCO DE ASSIS - Camboriú - SC",NA,"7"
"TDP2018","1005966","CRECHE SEDE",NA,"9"
"TDP2018","1005973","CRECHE PROINFÂNCIA TIPO B - Marcionílio Souza - BA",NA,"9;7"
"TDP2018","1005975","SEDE DO MUNICÍPIO - CRECHE TIPO B SEDE",NA,"7"
"TDP2018","1005977","Creche Av. Itapetinga - Potiraguá - BA",NA,"10;7"
"TDP2018","1005979","PAC 2 - CRECHE/PRÉ-ESCOLA  001 Bolívia",NA,"9"
"TDP2018","1005984","Bela Vista, quadra 11",NA,"10"
"TDP2018","1005986","Jardim Colina",NA,"10"
"TDP2018","1005991","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"10"
"TDP2018","1005992","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"10"
"TDP2018","1006000","PAC 2 - CRECHE/BAIRRO PLANALTO - Itupiranga - PA",NA,"7"
"TDP2018","1006004","TERRENO NOVO CENTRO DE EDUCAÇÃO INFANTIL",NA,"9;7"
"TDP2018","1006016","Escola indigena Reserva Sangradouro",NA,"7"
"TDP2018","1006023","CRECHE TIPO B - Itacaré - BA",NA,"9;7"
"TDP2018","1006026","Amália - Não-Me-Toque - RS",NA,"7"
"TDP2018","1006033","Centro de Educação Infantil",NA,"10"
"TDP2018","1006035","Creche DISTRITO TARTARUGA",NA,"7"
"TDP2018","1006038","Creche do Distrito de Nova Brasília - Ribeirão do Largo - BA",NA,"9;7"
"TDP2018","1006073","CRECHE URBANA",NA,"7"
"TDP2018","1006107","Nova Proinfância",NA,"7"
"TDP2018","1006111","Centro Municipal de Educação Infantil do Bairro Jardim Itália",NA,"7"
"TDP2018","1006124","CRECHE ARCO ÍRIS",NA,"9"
"TDP2018","1006198","PAC 2 - CRECHE/PRÉ-ESCOLA  002",NA,"7"
"TDP2018","1006203","ESCOLA INFANTIL - VILA ITAPURU",NA,"9;7"
"TDP2018","1006210","PAC 2 - CRECHE/PRÉ-ESCOLA  002",NA,"9;7"
"TDP2018","1006212","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"9;7"
"TDP2018","1006216","ESCOLA INFANTIL- SANTO ANTONIO ",NA,"9;7"
"TDP2018","1006223","ESCOLA INFANTIL- BAIRRO SEN. JOSÉ ESTEVES",NA,"7"
"TDP2018","1006224","ESCOLA INFANTIL - BAIRRO AEROLÂNDIA",NA,"9;7"
"TDP2018","1006234","Vale do Cerrado - Tabocas do Brejo Velho - BA",NA,"7"
"TDP2018","1006279","PROINFÂNCIA DE UMARIZAL",NA,"7"
"TDP2018","1006293","Terreno urbano c/ área total 8.080,00m2 - Campos de Júlio - MT",NA,"9"
"TDP2018","1006301","Escola Bairro União - Bom Jesus do Tocantins - PA",NA,"7"
"TDP2018","1006332","NOVA ESCOLA CAJUEIRO BOA ESPERENÇA - Tracuateua - PA",NA,"9;7"
"TDP2018","1006335","PACAS - Camocim de São Félix - PE",NA,"9"
"TDP2018","1006338","1-Centro - Alto Longá - PI",NA,"9;7"
"TDP2018","1006340","U.E. CRISPIANA ROCHA DE JESUS - Miguel Alves - PI",NA,"10"
"TDP2018","1006343","Vista do Cruzeiro - Serra de São Bento - RN",NA,"9;7"
"TDP2018","1006355","ESCOLA INFANTIL - PORTELINHA",NA,"9;7"
"TDP2018","1006367","CEIM NEW VILLAS",NA,"7"
"TDP2018","1006370","Escola Rural - Mariluz Plano B - Imbé - RS",NA,"7;8"
"TDP2018","1006380","PAC 2 - CRECHE/PRÉ-ESCOLA  002 - Anapu - PA",NA,"7"
"TDP2018","1006384"," Escola Jardim das Avenidas - Araranguá - SC",NA,"9"
"TDP2018","1006385","PAC 2 - CRECHE/PRÉ-ESCOLA  001 - Floresta do Araguaia - PA",NA,"9"
"TDP2018","1006390","Rod de Acesso a Cidade  - Cumbe - SE",NA,"9;7"
"TDP2018","1006395","P.A. Progresso - Pequizeiro - TO",NA,"7"
"TDP2018","1006397","VILA NOVA - Novo Repartimento - PA",NA,"9"
"TDP2018","1006401","PAC 2 - CRECHE/PRÉ-ESCOLA  007 - Parauapebas - PA",NA,"10"
"TDP2018","1006443","PAC 2 - CRECHE/PRÉ-ESCOLA  002",NA,"7"
"TDP2018","1006444","Centro Municipal de Educação Infantil Nova Sussuarana",NA,"11"
"TDP2018","1006452","CRUZEIRO DO SUL - Itupiranga - PA",NA,"9"
"TDP2018","1006495","ESCOLA MUNICIPAL DO BAIRRO CARANÃ II",NA,"9;7"
"TDP2018","1006535","CRECHE LOTEAMENTO LUAR",NA,"10"
"TDP2018","1006546","Anauerá da Barreta - Vigia - PA",NA,"10"
"TDP2018","1006556","Boa Ventura",NA,"10"
"TDP2018","1006557","EMEF NOSSA SENHORA DE NAZARÉ - Aveiro - PA",NA,"10"
"TDP2018","1006572","SANTA VITÓRIA - Matinha - MA",NA,"9;7"
"TDP2018","1006576","EMEB FRANCISCA GERMANA DE BRITO - Bom Jardim - MA",NA,"7"
"TDP2018","1006578","E. M. POVOADO RANCHO DO PAPOUCO - Santa Rita - MA",NA,"7"
"TDP2018","1006588","PROINFÂNCIA - PLANALTO",NA,"7"
"TDP2018","1006597","PAC 2 - CRECHE/PRÉ-ESCOLA  001 - Parauapebas - PA",NA,"10"
"TDP2018","1006603","Proinfância Bairro Nossa Senhora de Fátima",NA,"10"
"TDP2018","1006661","JARDIM PARAÍSO",NA,"7"
"TDP2018","1006710","CRECHE VILA MUTIRÃO",NA,"9;7"
"TDP2018","1006711","creche vendinha",NA,"7"
"TDP2018","1006724","Centro de Educação Infantil Nosso Lar",NA,"10"
"TDP2018","1006725","PROJETO PROINFÂNCIA",NA,"7"
"TDP2018","1006727","PAC 2 - CRECHE/PRÉ-ESCOLA  002 - Ourilândia do Norte - PA",NA,"9"
"TDP2018","1006728","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"9"
"TDP2018","1006739","Loteamento Fazenda Penedo - Itatiaia - RJ",NA,"9"
"TDP2018","1006747","CRECHE MUNICIPAL PEQUENO SAULO LOPES GONÇALVES",NA,"9;7"
"TDP2018","1006749","Estrada do Feiticeiro",NA,"10"
"TDP2018","1006763","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"10"
"TDP2018","1006773","Cajueiro da Malhada",NA,"7"
"TDP2018","1006787","PAC 2 - CRECHE/PRÉ-ESCOLA  002 - Parauapebas - PA",NA,"10"
"TDP2018","1006819","CONSTRUÇÃO DE CRECHE - TIPO 01 NO BAIRRO DE MACHADINHO",NA,"7"
"TDP2018","1006860","VILA NOVA - Erval Grande - RS",NA,"9"
"TDP2018","1006862","Lote Urbano com 2.800 m² - São Roque de Minas - MG",NA,"7"
"TDP2018","1006884","Proinfância Queimadas - Itabaiana - SE",NA,"10"
"TDP2018","1006886","Terreno da Creche Municipal",NA,"7"
"TDP2018","1006887","Construção de creche",NA,"9"
"TDP2018","1006891","PROINFANCIA 01",NA,"10"
"TDP2018","1006960","Creche Tio Vanja",NA,"9"
"TDP2018","1006982","DISTRITO DE CAJAZEIRA - Itupiranga - PA",NA,"7"
"TDP2018","1006983","CAMPO NOVO",NA,"9"
"TDP2018","1006990","SERTÃOZINHO - Mamanguape - PB",NA,"11"
"TDP2018","1007122","NOVA TRIBUNA - Caravelas - BA",NA,"9"
"TDP2018","1007219","Escola de Ensino Fundamental Major Bayma - Tarauacá - AC",NA,"10"
"TDP2018","1007221","Avenida José Angelca - Guajará - AM",NA,"9"
"TDP2018","1007227","Escola das Embrulhadas - Alto Santo - CE",NA,"10"
"TDP2018","1007229","Conjunto Josefa Campos Monteiro - Icó - CE",NA,"7"
"TDP2018","1008012","UE JOÃO MARTINS - Apicum-Açu - MA",NA,"7"
"TDP2018","1008023","POV. CEDRO - Axixá - MA",NA,"9"
"TDP2018","1009062","Conceição do Almeida Crehe Nova",NA,"7"
"TDP2018","1009070","Creche de Pindaí",NA,"7"
"TDP2018","1009071","LOTEAMENTO RUA DA CAPELA-SEDE CRECHE TIPO B - Ribeira do Amparo - BA",NA,"10;7"
"TDP2018","1009107","RESIDENCIAL RENASCER",NA,"9;7"
"TDP2018","1009109","CRECHE",NA,"9"
"TDP2018","1009110","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"7"
"TDP2018","1009111","CRECHE BOM NOME",NA,"9"
"TDP2018","1009114","CRECHE PROINFANCIA OUTRA BANDA",NA,"11;7"
"TDP2018","1009134","Creche Tipo 2",NA,"7"
"TDP2018","1009136","HELIO JATOBÁ",NA,"9"
"TDP2018","1009140","Creche Tipo B da Rua do Campo",NA,"7"
"TDP2018","1009146","Creche tipo II",NA,"7"
"TDP2018","1009147","CRECHE PROINFANCIA",NA,"9;7"
"TDP2018","1009160","Devoluto - Bairro Bela Vista",NA,"9;7"
"TDP2018","1009162","Creche Catanduvas",NA,"7"
"TDP2018","1009163","Creche Tio Antônio Luiz - Murici dos Portelas - PI",NA,"9;7"
"TDP2018","1009180","PAC 2 - CRECHE/PRÉ-ESCOLA MCMV  001 - Parauapebas - PA",NA,"10"
"TDP2018","1009182","PAC 2 - CRECHE/PRÉ-ESCOLA  001 - Ourilândia do Norte - PA",NA,"9"
"TDP2018","1009183","Creche",NA,"9;7"
"TDP2018","1009207","CRECHE TIPO 1 -Rua Guaíba - Barragem.",NA,"9;7"
"TDP2018","1009216","Campo do Bairro São Francisco",NA,"7"
"TDP2018","1009249","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"9"
"TDP2018","1009268","Bayeux",NA,"7"
"TDP2018","1009269","ÁGUA AZUL",NA,"7"
"TDP2018","1009318","Belvedere - Farroupilha - RS",NA,"9;7"
